wavelength      radiance
0.27813       2.48483E-02
0.27812       2.82723E-02
0.27811       2.49752E-02
0.27810       2.28846E-02
0.27809       2.30855E-02
0.27809       2.07995E-02
0.27808       1.64512E-02
0.27807       1.16914E-02
0.27806       7.37133E-03
0.27806       7.35448E-03
0.27805       1.07971E-02
0.27804       1.72061E-02
0.27803       2.25429E-02
0.27802       2.45486E-02
0.27802       2.24337E-02
0.27801       1.92916E-02
0.27800       1.97853E-02
0.27799       2.37020E-02
0.27799       2.67106E-02
0.27798       2.62975E-02
0.27797       2.26776E-02
0.27796       1.81071E-02
0.27796       2.13219E-02
0.27795       2.67890E-02
0.27794       2.73598E-02
0.27793       2.33474E-02
0.27792       2.11449E-02
0.27792       1.77271E-02
0.27791       1.01664E-02
0.27790       6.71812E-03
0.27789       8.34607E-03
0.27789       1.43447E-02
0.27788       1.86560E-02
0.27787       1.95619E-02
0.27786       1.81908E-02
0.27785       1.99586E-02
0.27785       2.43158E-02
0.27784       2.93752E-02
0.27783       3.36575E-02
0.27782       3.46708E-02
0.27782       3.54006E-02
0.27781       3.65920E-02
0.27780       3.94453E-02
0.27779       4.27334E-02
0.27779       4.10604E-02
0.27778       3.14849E-02
0.27777       2.27198E-02
0.27776       1.62208E-02
0.27775       1.09959E-02
0.27775       1.12329E-02
0.27774       1.39180E-02
0.27773       1.48483E-02
0.27772       1.65022E-02
0.27772       2.20306E-02
0.27771       2.43479E-02
0.27770       2.50408E-02
0.27769       3.37479E-02
0.27769       4.15943E-02
0.27768       3.58757E-02
0.27767       2.68065E-02
0.27766       2.38045E-02
0.27765       2.72415E-02
0.27765       3.09427E-02
0.27764       3.38889E-02
0.27763       3.05368E-02
0.27762       2.50522E-02
0.27762       2.43465E-02
0.27761       2.89426E-02
0.27760       3.61675E-02
0.27759       3.96441E-02
0.27758       3.59471E-02
0.27758       2.84031E-02
0.27757       2.72491E-02
0.27756       2.53439E-02
0.27755       2.20866E-02
0.27755       2.67937E-02
0.27754       3.73025E-02
0.27753       4.30604E-02
0.27752       4.14169E-02
0.27752       3.86170E-02
0.27751       3.27861E-02
0.27750       3.15590E-02
0.27749       3.34195E-02
0.27748       3.28877E-02
0.27748       2.95516E-02
0.27747       2.99791E-02
0.27746       3.60853E-02
0.27745       3.84627E-02
0.27745       3.69095E-02
0.27744       4.01964E-02
0.27743       4.11768E-02
0.27742       3.86175E-02
0.27742       3.50151E-02
0.27741       2.71680E-02
0.27740       2.98564E-02
0.27739       3.96102E-02
0.27738       4.65823E-02
0.27738       4.85751E-02
0.27737       4.34070E-02
0.27736       3.25838E-02
0.27735       2.64978E-02
0.27735       3.05557E-02
0.27734       3.29434E-02
0.27733       2.96061E-02
0.27732       2.72527E-02
0.27732       2.45790E-02
0.27731       1.92787E-02
0.27730       1.43481E-02
0.27729       1.07299E-02
0.27728       1.11768E-02
0.27728       1.75089E-02
0.27727       2.30476E-02
0.27726       2.92133E-02
0.27725       3.44740E-02
0.27725       3.50454E-02
0.27724       3.54646E-02
0.27723       3.60627E-02
0.27722       3.72616E-02
0.27722       3.87062E-02
0.27721       3.74185E-02
0.27720       3.60508E-02
0.27719       3.84479E-02
0.27718       4.31664E-02
0.27718       4.69071E-02
0.27717       4.53791E-02
0.27716       4.20790E-02
0.27715       3.49158E-02
0.27715       2.71259E-02
0.27714       2.14370E-02
0.27713       2.24395E-02
0.27712       2.93261E-02
0.27712       3.75303E-02
0.27711       4.43869E-02
0.27710       4.49065E-02
0.27709       4.11075E-02
0.27709       3.53291E-02
0.27708       2.81234E-02
0.27707       2.67332E-02
0.27706       3.03012E-02
0.27705       2.80987E-02
0.27705       2.33383E-02
0.27704       2.63718E-02
0.27703       3.09570E-02
0.27702       2.64520E-02
0.27702       2.01262E-02
0.27701       1.95263E-02
0.27700       2.28063E-02
0.27699       2.32267E-02
0.27699       1.85459E-02
0.27698       1.44620E-02
0.27697       1.72283E-02
0.27696       2.37753E-02
0.27695       2.86174E-02
0.27695       2.73333E-02
0.27694       2.37668E-02
0.27693       1.95092E-02
0.27692       1.83385E-02
0.27692       2.28623E-02
0.27691       3.09485E-02
0.27690       2.99915E-02
0.27689       2.79359E-02
0.27689       3.35894E-02
0.27688       3.81730E-02
0.27687       3.79257E-02
0.27686       3.69509E-02
0.27685       3.05661E-02
0.27685       2.17247E-02
0.27684       1.35356E-02
0.27683       1.11016E-02
0.27682       1.81867E-02
0.27682       2.91853E-02
0.27681       3.96481E-02
0.27680       4.44444E-02
0.27679       4.47650E-02
0.27679       3.65681E-02
0.27678       2.73189E-02
0.27677       2.73399E-02
0.27676       3.19019E-02
0.27676       2.73025E-02
0.27675       1.72529E-02
0.27674       1.06889E-02
0.27673       1.04206E-02
0.27672       1.58701E-02
0.27672       2.43841E-02
0.27671       3.09482E-02
0.27670       3.04447E-02
0.27669       2.97159E-02
0.27669       3.43528E-02
0.27668       4.11077E-02
0.27667       4.69910E-02
0.27666       5.00304E-02
0.27666       4.34706E-02
0.27665       3.30503E-02
0.27664       3.16594E-02
0.27663       3.11865E-02
0.27663       2.98894E-02
0.27662       3.58898E-02
0.27661       3.58678E-02
0.27660       3.15968E-02
0.27659       3.80485E-02
0.27659       4.72266E-02
0.27658       4.54340E-02
0.27657       3.81522E-02
0.27656       3.09246E-02
0.27656       3.54208E-02
0.27655       4.80498E-02
0.27654       5.63344E-02
0.27653       5.34232E-02
0.27653       4.50385E-02
0.27652       2.90572E-02
0.27651       1.58825E-02
0.27650       1.52232E-02
0.27650       1.61788E-02
0.27649       2.23440E-02
0.27648       2.66906E-02
0.27647       2.79978E-02
0.27646       3.34032E-02
0.27646       3.70834E-02
0.27645       3.58324E-02
0.27644       3.18519E-02
0.27643       3.02463E-02
0.27643       3.36003E-02
0.27642       3.84671E-02
0.27641       3.93388E-02
0.27640       3.75491E-02
0.27640       3.05415E-02
0.27639       2.43454E-02
0.27638       2.60867E-02
0.27637       2.58710E-02
0.27637       2.07970E-02
0.27636       1.64120E-02
0.27635       1.23228E-02
0.27634       9.17850E-03
0.27633       1.02953E-02
0.27633       1.51669E-02
0.27632       2.20660E-02
0.27631       2.50624E-02
0.27630       2.55656E-02
0.27630       2.37260E-02
0.27629       1.72379E-02
0.27628       1.18593E-02
0.27627       1.06766E-02
0.27627       9.72930E-03
0.27626       8.90529E-03
0.27625       1.19677E-02
0.27624       1.99889E-02
0.27624       2.41948E-02
0.27623       2.56346E-02
0.27622       2.61555E-02
0.27621       2.59736E-02
0.27620       2.99413E-02
0.27620       4.04134E-02
0.27619       4.52168E-02
0.27618       4.11789E-02
0.27617       2.87654E-02
0.27617       2.45993E-02
0.27616       3.09773E-02
0.27615       3.63274E-02
0.27614       3.15547E-02
0.27614       2.90817E-02
0.27613       3.19771E-02
0.27612       3.33292E-02
0.27611       3.25367E-02
0.27611       3.38655E-02
0.27610       3.17825E-02
0.27609       2.80778E-02
0.27608       2.70667E-02
0.27608       2.56494E-02
0.27607       2.22189E-02
0.27606       1.96828E-02
0.27605       2.34511E-02
0.27604       2.90723E-02
0.27604       3.04778E-02
0.27603       2.78199E-02
0.27602       2.37838E-02
0.27601       2.31647E-02
0.27601       3.00531E-02
0.27600       4.14009E-02
0.27599       4.30384E-02
0.27598       3.81897E-02
0.27598       3.48092E-02
0.27597       3.69129E-02
0.27596       3.81851E-02
0.27595       4.13372E-02
0.27595       4.40865E-02
0.27594       4.52565E-02
0.27593       4.81020E-02
0.27592       5.10337E-02
0.27592       5.17233E-02
0.27591       4.89861E-02
0.27590       4.26029E-02
0.27589       3.77012E-02
0.27588       3.61041E-02
0.27588       3.12163E-02
0.27587       2.33451E-02
0.27586       1.66807E-02
0.27585       1.43341E-02
0.27585       1.66892E-02
0.27584       1.91259E-02
0.27583       1.81019E-02
0.27582       1.48032E-02
0.27582       1.27391E-02
0.27581       1.63149E-02
0.27580       1.96183E-02
0.27579       1.76445E-02
0.27579       1.47867E-02
0.27578       1.56513E-02
0.27577       1.79019E-02
0.27576       2.06021E-02
0.27576       2.12762E-02
0.27575       1.93106E-02
0.27574       1.57685E-02
0.27573       1.21983E-02
0.27573       9.61913E-03
0.27572       6.90642E-03
0.27571       6.06011E-03
0.27570       7.76961E-03
0.27569       9.01205E-03
0.27569       8.94781E-03
0.27568       8.25094E-03
0.27567       7.13049E-03
0.27566       5.24077E-03
0.27566       4.52039E-03
0.27565       5.18963E-03
0.27564       7.04945E-03
0.27563       8.56841E-03
0.27563       1.02795E-02
0.27562       1.22919E-02
0.27561       1.30185E-02
0.27560       1.34782E-02
0.27560       1.49811E-02
0.27559       1.56559E-02
0.27558       1.48600E-02
0.27557       1.55335E-02
0.27557       2.06434E-02
0.27556       2.43137E-02
0.27555       2.38819E-02
0.27554       2.01044E-02
0.27554       1.84929E-02
0.27553       1.84125E-02
0.27552       2.01671E-02
0.27551       2.17300E-02
0.27550       2.21973E-02
0.27550       2.29604E-02
0.27549       2.07549E-02
0.27548       1.62011E-02
0.27547       1.45209E-02
0.27547       1.44637E-02
0.27546       1.26431E-02
0.27545       1.19947E-02
0.27544       1.89645E-02
0.27544       2.65395E-02
0.27543       2.82168E-02
0.27542       2.09249E-02
0.27541       1.45754E-02
0.27541       1.27207E-02
0.27540       1.56578E-02
0.27539       1.91511E-02
0.27538       2.36866E-02
0.27538       2.82421E-02
0.27537       2.76153E-02
0.27536       2.74807E-02
0.27535       3.14266E-02
0.27535       3.47223E-02
0.27534       3.70701E-02
0.27533       3.74755E-02
0.27532       3.57388E-02
0.27532       3.45407E-02
0.27531       3.26375E-02
0.27530       2.89998E-02
0.27529       2.61960E-02
0.27528       2.69540E-02
0.27528       2.36256E-02
0.27527       1.70934E-02
0.27526       1.52084E-02
0.27525       2.01793E-02
0.27525       2.51864E-02
0.27524       2.63899E-02
0.27523       2.79810E-02
0.27522       2.94996E-02
0.27522       2.68767E-02
0.27521       2.16398E-02
0.27520       1.93606E-02
0.27519       1.83891E-02
0.27519       2.00992E-02
0.27518       2.01488E-02
0.27517       1.56124E-02
0.27516       9.99838E-03
0.27516       8.97002E-03
0.27515       1.07383E-02
0.27514       1.41263E-02
0.27513       1.48082E-02
0.27513       1.37315E-02
0.27512       1.15376E-02
0.27511       9.44423E-03
0.27510       6.89787E-03
0.27510       5.08527E-03
0.27509       6.08076E-03
0.27508       8.73355E-03
0.27507       1.12799E-02
0.27507       1.13562E-02
0.27506       1.02509E-02
0.27505       8.66150E-03
0.27504       6.44471E-03
0.27504       5.06513E-03
0.27503       4.14841E-03
0.27502       3.56697E-03
0.27501       3.59002E-03
0.27500       4.05521E-03
0.27500       5.18362E-03
0.27499       6.03431E-03
0.27498       7.38878E-03
0.27497       1.06174E-02
0.27497       1.29248E-02
0.27496       1.43750E-02
0.27495       1.62191E-02
0.27494       1.78164E-02
0.27494       1.91699E-02
0.27493       1.90865E-02
0.27492       1.74146E-02
0.27491       1.59971E-02
0.27491       1.72030E-02
0.27490       1.97928E-02
0.27489       2.20156E-02
0.27488       2.29981E-02
0.27488       2.26403E-02
0.27487       2.20828E-02
0.27486       1.96710E-02
0.27485       1.64744E-02
0.27485       1.32498E-02
0.27484       1.13702E-02
0.27483       1.30814E-02
0.27482       1.44270E-02
0.27482       1.37841E-02
0.27481       1.13969E-02
0.27480       9.27829E-03
0.27479       6.92748E-03
0.27479       4.87180E-03
0.27478       4.85944E-03
0.27477       5.76077E-03
0.27476       6.63234E-03
0.27476       6.69756E-03
0.27475       6.29726E-03
0.27474       5.02101E-03
0.27473       4.41919E-03
0.27473       5.18635E-03
0.27472       7.37745E-03
0.27471       9.01220E-03
0.27470       1.05617E-02
0.27470       1.26005E-02
0.27469       1.33291E-02
0.27468       1.30748E-02
0.27467       1.27394E-02
0.27466       1.38412E-02
0.27466       1.74674E-02
0.27465       2.18786E-02
0.27464       2.39388E-02
0.27463       2.45599E-02
0.27463       2.49713E-02
0.27462       2.57449E-02
0.27461       2.69495E-02
0.27460       2.78757E-02
0.27460       2.35968E-02
0.27459       1.79698E-02
0.27458       1.51807E-02
0.27457       1.62326E-02
0.27457       1.86038E-02
0.27456       2.10031E-02
0.27455       2.27836E-02
0.27454       2.09797E-02
0.27454       1.62576E-02
0.27453       1.40993E-02
0.27452       1.58741E-02
0.27451       1.55845E-02
0.27451       1.30138E-02
0.27450       1.09389E-02
0.27449       8.49230E-03
0.27448       7.50074E-03
0.27448       9.60863E-03
0.27447       1.26066E-02
0.27446       1.42569E-02
0.27445       1.32382E-02
0.27445       1.05930E-02
0.27444       7.76587E-03
0.27443       8.22938E-03
0.27442       1.00632E-02
0.27442       1.00424E-02
0.27441       8.11021E-03
0.27440       6.10523E-03
0.27439       5.64505E-03
0.27439       7.15270E-03
0.27438       9.71077E-03
0.27437       1.27473E-02
0.27436       1.39715E-02
0.27436       1.33730E-02
0.27435       1.18672E-02
0.27434       1.03328E-02
0.27433       9.04816E-03
0.27433       7.01759E-03
0.27432       4.57158E-03
0.27431       4.22009E-03
0.27430       5.33029E-03
0.27430       7.88828E-03
0.27429       9.06383E-03
0.27428       9.68486E-03
0.27427       1.40588E-02
0.27427       1.91366E-02
0.27426       2.22488E-02
0.27425       2.30300E-02
0.27424       2.16941E-02
0.27424       2.00066E-02
0.27423       1.90791E-02
0.27422       1.78254E-02
0.27421       1.63487E-02
0.27421       1.70698E-02
0.27420       1.72382E-02
0.27419       1.50267E-02
0.27418       1.33896E-02
0.27418       1.45163E-02
0.27417       1.66183E-02
0.27416       1.97662E-02
0.27415       2.09019E-02
0.27415       2.05484E-02
0.27414       2.08484E-02
0.27413       2.04758E-02
0.27412       1.90321E-02
0.27412       1.84283E-02
0.27411       1.81557E-02
0.27410       1.65124E-02
0.27409       1.34503E-02
0.27409       1.15852E-02
0.27408       1.16540E-02
0.27407       1.15839E-02
0.27406       1.05132E-02
0.27406       8.67442E-03
0.27405       6.34602E-03
0.27404       4.72195E-03
0.27403       4.20423E-03
0.27403       4.88829E-03
0.27402       6.74381E-03
0.27401       8.09848E-03
0.27400       9.38292E-03
0.27400       1.12932E-02
0.27399       1.29796E-02
0.27398       1.50039E-02
0.27397       1.72295E-02
0.27397       1.86015E-02
0.27396       2.06220E-02
0.27395       2.26689E-02
0.27394       2.24529E-02
0.27394       2.02983E-02
0.27393       1.83687E-02
0.27392       1.96955E-02
0.27391       2.04482E-02
0.27391       1.93987E-02
0.27390       2.16489E-02
0.27389       2.69493E-02
0.27388       2.97029E-02
0.27388       2.64752E-02
0.27387       2.07290E-02
0.27386       1.69636E-02
0.27385       1.63095E-02
0.27385       1.38450E-02
0.27384       1.15031E-02
0.27383       1.04274E-02
0.27382       7.99093E-03
0.27382       5.57972E-03
0.27381       6.07322E-03
0.27380       7.68227E-03
0.27379       7.92009E-03
0.27379       6.59359E-03
0.27378       6.08254E-03
0.27377       7.55227E-03
0.27376       9.12433E-03
0.27376       1.01424E-02
0.27375       9.63312E-03
0.27374       8.25302E-03
0.27373       9.82695E-03
0.27373       1.68342E-02
0.27372       2.19034E-02
0.27371       2.34807E-02
0.27370       2.51011E-02
0.27370       3.12804E-02
0.27369       3.62112E-02
0.27368       3.74763E-02
0.27367       3.58435E-02
0.27367       3.33168E-02
0.27366       2.87018E-02
0.27365       1.87087E-02
0.27364       1.19295E-02
0.27364       8.55420E-03
0.27363       8.17355E-03
0.27362       1.01915E-02
0.27361       1.36002E-02
0.27361       2.13248E-02
0.27360       2.62736E-02
0.27359       2.46665E-02
0.27358       1.88509E-02
0.27358       1.73402E-02
0.27357       1.88820E-02
0.27356       2.61667E-02
0.27355       3.16211E-02
0.27355       3.01261E-02
0.27354       2.62673E-02
0.27353       2.62729E-02
0.27352       2.56475E-02
0.27352       2.28904E-02
0.27351       2.03302E-02
0.27350       2.02840E-02
0.27349       2.21762E-02
0.27349       1.97072E-02
0.27348       1.48477E-02
0.27347       1.36164E-02
0.27346       1.52677E-02
0.27346       1.48306E-02
0.27345       1.09600E-02
0.27344       7.49158E-03
0.27343       5.76941E-03
0.27343       6.95080E-03
0.27342       9.38901E-03
0.27341       1.23916E-02
0.27340       1.85571E-02
0.27340       2.45708E-02
0.27339       3.01142E-02
0.27338       3.13889E-02
0.27337       2.68458E-02
0.27337       2.18031E-02
0.27336       2.00830E-02
0.27335       2.35168E-02
0.27334       3.03323E-02
0.27334       3.40010E-02
0.27333       3.00830E-02
0.27332       2.53502E-02
0.27331       2.60246E-02
0.27331       3.04201E-02
0.27330       3.23598E-02
0.27329       2.70617E-02
0.27328       1.92824E-02
0.27328       1.38401E-02
0.27327       1.54113E-02
0.27326       2.46355E-02
0.27325       3.53146E-02
0.27325       4.29384E-02
0.27324       4.46435E-02
0.27323       4.17993E-02
0.27322       3.36937E-02
0.27322       2.59437E-02
0.27321       2.36554E-02
0.27320       2.91128E-02
0.27319       3.08997E-02
0.27319       2.60725E-02
0.27318       1.98590E-02
0.27317       1.46881E-02
0.27316       1.23471E-02
0.27316       9.94896E-03
